caso,origine,h,anno,gruppo,chiave,valore
P1|tetto110|agg+ind|T3,2012,2,2014,investimento_tipo,N,625.0539143
P1|tetto110|agg+ind|T3,2012,2,2014,investimento_tipo,R,575.5396169
P1|tetto110|agg+ind|T3,2012,2,2014,stock_tipo,E,6194.648489
P1|tetto110|agg+ind|T3,2012,2,2014,stock_tipo,S,12230.19718
P1|tetto110|agg+ind|T3,2012,2,2014,stock_tipo,N,2458.692334
P1|tetto110|agg+ind|T3,2012,2,2014,stock_tipo,R,16714.84296
P1|tetto110|agg+ind|T3,2012,2,2014,aggregati,produzione_tot,29609.92884
P1|tetto110|agg+ind|T3,2012,2,2014,aggregati,consumo_tot,11334.51517
P1|tetto110|agg+ind|T3,2012,2,2014,aggregati,investimento_tot,2706.093744
P1|tetto110|agg+ind|T3,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|agg+ind|T3,2012,2,2014,aggregati,scorte_tot,2465.606901
P1|tetto110|agg+ind|T3,2012,3,2015,investimento_tipo,E,1067.121763
P1|tetto110|agg+ind|T3,2012,3,2015,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T3,2012,3,2015,investimento_tipo,N,625.0539143
P1|tetto110|agg+ind|T3,2012,3,2015,investimento_tipo,R,597.1403169
P1|tetto110|agg+ind|T3,2012,3,2015,stock_tipo,E,6405.702834
P1|tetto110|agg+ind|T3,2012,3,2015,stock_tipo,S,12284.76562
P1|tetto110|agg+ind|T3,2012,3,2015,stock_tipo,N,2486.406119
P1|tetto110|agg+ind|T3,2012,3,2015,stock_tipo,R,16922.13162
P1|tetto110|agg+ind|T3,2012,3,2015,aggregati,produzione_tot,29887.54389
P1|tetto110|agg+ind|T3,2012,3,2015,aggregati,consumo_tot,11464.00856
P1|tetto110|agg+ind|T3,2012,3,2015,aggregati,investimento_tot,2727.694444
P1|tetto110|agg+ind|T3,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|agg+ind|T3,2012,3,2015,aggregati,scorte_tot,2458.277424
P1|tetto110|agg+ind|T3,2012,4,2016,investimento_tipo,E,1067.121763
P1|tetto110|agg+ind|T3,2012,4,2016,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T3,2012,4,2016,investimento_tipo,N,625.0539143
P1|tetto110|agg+ind|T3,2012,4,2016,investimento_tipo,R,618.7410169
P1|tetto110|agg+ind|T3,2012,4,2016,stock_tipo,E,6584.783238
P1|tetto110|agg+ind|T3,2012,4,2016,stock_tipo,S,12336.5616
P1|tetto110|agg+ind|T3,2012,4,2016,stock_tipo,N,2509.388783
P1|tetto110|agg+ind|T3,2012,4,2016,stock_tipo,R,17146.18626
P1|tetto110|agg+ind|T3,2012,4,2016,aggregati,produzione_tot,30034.04911
P1|tetto110|agg+ind|T3,2012,4,2016,aggregati,consumo_tot,11595.66758
P1|tetto110|agg+ind|T3,2012,4,2016,aggregati,investimento_tot,2749.295144
P1|tetto110|agg+ind|T3,2012,4,2016,aggregati,importazioni_tot,2739.947718
P1|tetto110|agg+ind|T3,2012,4,2016,aggregati,scorte_tot,2423.543596
P1|tetto110|agg+ind|T3,2012,5,2017,investimento_tipo,E,1067.121763
P1|tetto110|agg+ind|T3,2012,5,2017,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T3,2012,5,2017,investimento_tipo,N,625.0539143
P1|tetto110|agg+ind|T3,2012,5,2017,investimento_tipo,R,618.7410169
P1|tetto110|agg+ind|T3,2012,5,2017,stock_tipo,E,6737.023636
P1|tetto110|agg+ind|T3,2012,5,2017,stock_tipo,S,12385.76826
P1|tetto110|agg+ind|T3,2012,5,2017,stock_tipo,N,2528.225732
P1|tetto110|agg+ind|T3,2012,5,2017,stock_tipo,R,17365.01511
P1|tetto110|agg+ind|T3,2012,5,2017,aggregati,produzione_tot,30222.08401
P1|tetto110|agg+ind|T3,2012,5,2017,aggregati,consumo_tot,11686.89197
P1|tetto110|agg+ind|T3,2012,5,2017,aggregati,investimento_tot,2749.295144
P1|tetto110|agg+ind|T3,2012,5,2017,aggregati,importazioni_tot,2761.531328
P1|tetto110|agg+ind|T3,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|ind|T1,2012,1,2013,investimento_tipo,E,883.2403386
P1|tetto110|ind|T1,2012,1,2013,investimento_tipo,S,408.2052322
P1|tetto110|ind|T1,2012,1,2013,investimento_tipo,N,612.4251692
P1|tetto110|ind|T1,2012,1,2013,investimento_tipo,R,593.5943973
P1|tetto110|ind|T1,2012,1,2013,stock_tipo,E,5799.698616
P1|tetto110|ind|T1,2012,1,2013,stock_tipo,S,12142.48566
P1|tetto110|ind|T1,2012,1,2013,stock_tipo,N,2415.539215
P1|tetto110|ind|T1,2012,1,2013,stock_tipo,R,16564.57965
P1|tetto110|ind|T1,2012,1,2013,aggregati,produzione_tot,29734.25852
P1|tetto110|ind|T1,2012,1,2013,aggregati,consumo_tot,11259.69783
P1|tetto110|ind|T1,2012,1,2013,aggregati,investimento_tot,2497.465137
P1|tetto110|ind|T1,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|ind|T1,2012,1,2013,aggregati,scorte_tot,2546.352893
P1|tetto110|ind|T1,2012,2,2014,investimento_tipo,E,883.2403387
P1|tetto110|ind|T1,2012,2,2014,investimento_tipo,S,408.2052322
P1|tetto110|ind|T1,2012,2,2014,investimento_tipo,N,614.7794044
P1|tetto110|ind|T1,2012,2,2014,investimento_tipo,R,593.5943973
P1|tetto110|ind|T1,2012,2,2014,stock_tipo,E,5883.129014
P1|tetto110|ind|T1,2012,2,2014,stock_tipo,S,12170.51416
P1|tetto110|ind|T1,2012,2,2014,stock_tipo,N,2436.906817
P1|tetto110|ind|T1,2012,2,2014,stock_tipo,R,16771.82709
P1|tetto110|ind|T1,2012,2,2014,aggregati,produzione_tot,29650.30954
P1|tetto110|ind|T1,2012,2,2014,aggregati,consumo_tot,11477.97078
P1|tetto110|ind|T1,2012,2,2014,aggregati,investimento_tot,2499.819373
P1|tetto110|ind|T1,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|ind|T1,2012,2,2014,aggregati,scorte_tot,2594.585186
P1|tetto110|ind|T1,2012,3,2015,investimento_tipo,E,883.2403387
P1|tetto110|ind|T1,2012,3,2015,investimento_tipo,S,408.2052322
P1|tetto110|ind|T1,2012,3,2015,investimento_tipo,N,614.7794044
P1|tetto110|ind|T1,2012,3,2015,investimento_tipo,R,593.5943973
P1|tetto110|ind|T1,2012,3,2015,stock_tipo,E,5951.014515
P1|tetto110|ind|T1,2012,3,2015,stock_tipo,S,12196.22213
P1|tetto110|ind|T1,2012,3,2015,stock_tipo,N,2453.953722
P1|tetto110|ind|T1,2012,3,2015,stock_tipo,R,16974.24076
P1|tetto110|ind|T1,2012,3,2015,aggregati,produzione_tot,29671.64591
P1|tetto110|ind|T1,2012,3,2015,aggregati,consumo_tot,11612.25316
P1|tetto110|ind|T1,2012,3,2015,aggregati,investimento_tot,2499.819373
P1|tetto110|ind|T1,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|ind|T1,2012,3,2015,aggregati,scorte_tot,2580.181528
P1|tetto110|ind|T1,2012,4,2016,investimento_tipo,E,883.2403387
P1|tetto110|ind|T1,2012,4,2016,investimento_tipo,S,408.2052322
P1|tetto110|ind|T1,2012,4,2016,investimento_tipo,N,614.7794044
P1|tetto110|ind|T1,2012,4,2016,investimento_tipo,R,593.5943973
P1|tetto110|ind|T1,2012,4,2016,stock_tipo,E,6006.191552
P1|tetto110|ind|T1,2012,4,2016,stock_tipo,S,12219.79314
P1|tetto110|ind|T1,2012,4,2016,stock_tipo,N,2467.621697
P1|tetto110|ind|T1,2012,4,2016,stock_tipo,R,17171.93339
P1|tetto110|ind|T1,2012,4,2016,aggregati,produzione_tot,29859.59399
P1|tetto110|ind|T1,2012,4,2016,aggregati,consumo_tot,11723.62905
P1|tetto110|ind|T1,2012,4,2016,aggregati,investimento_tot,2499.819373
P1|tetto110|ind|T1,2012,4,2016,aggregati,importazioni_tot,2664.656372
P1|tetto110|ind|T1,2012,4,2016,aggregati,scorte_tot,2536.684973
P1|tetto110|ind|T1,2012,5,2017,investimento_tipo,E,883.2403387
P1|tetto110|ind|T1,2012,5,2017,investimento_tipo,S,408.2052322
P1|tetto110|ind|T1,2012,5,2017,investimento_tipo,N,614.7794044
P1|tetto110|ind|T1,2012,5,2017,investimento_tipo,R,593.5943973
P1|tetto110|ind|T1,2012,5,2017,stock_tipo,E,6050.976628
P1|tetto110|ind|T1,2012,5,2017,stock_tipo,S,12241.3968
P1|tetto110|ind|T1,2012,5,2017,stock_tipo,N,2478.66176
P1|tetto110|ind|T1,2012,5,2017,stock_tipo,R,17365.01511
P1|tetto110|ind|T1,2012,5,2017,aggregati,produzione_tot,29843.95549
P1|tetto110|ind|T1,2012,5,2017,aggregati,consumo_tot,11805.95427
P1|tetto110|ind|T1,2012,5,2017,aggregati,investimento_tot,2499.819373
P1|tetto110|ind|T1,2012,5,2017,aggregati,importazioni_tot,2663.900474
P1|tetto110|ind|T1,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|ind|T2,2012,1,2013,investimento_tipo,E,1079.04916
P1|tetto110|ind|T2,2012,1,2013,investimento_tipo,S,461.451
P1|tetto110|ind|T2,2012,1,2013,investimento_tipo,N,606.2759518
P1|tetto110|ind|T2,2012,1,2013,investimento_tipo,R,432.014
P1|tetto110|ind|T2,2012,1,2013,stock_tipo,E,5995.507438
P1|tetto110|ind|T2,2012,1,2013,stock_tipo,S,12195.73143
P1|tetto110|ind|T2,2012,1,2013,stock_tipo,N,2409.389998
P1|tetto110|ind|T2,2012,1,2013,stock_tipo,R,16402.99925
P1|tetto110|ind|T2,2012,1,2013,aggregati,produzione_tot,29792.37935
P1|tetto110|ind|T2,2012,1,2013,aggregati,consumo_tot,11237.2214
P1|tetto110|ind|T2,2012,1,2013,aggregati,investimento_tot,2578.790112
P1|tetto110|ind|T2,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|ind|T2,2012,1,2013,aggregati,scorte_tot,2495.895382
P1|tetto110|ind|T2,2012,2,2014,investimento_tipo,E,1089.515568
P1|tetto110|ind|T2,2012,2,2014,investimento_tipo,S,461.451
P1|tetto110|ind|T2,2012,2,2014,investimento_tipo,N,610.2018924
P1|tetto110|ind|T2,2012,2,2014,investimento_tipo,R,432.014
P1|tetto110|ind|T2,2012,2,2014,stock_tipo,E,6259.413144
P1|tetto110|ind|T2,2012,2,2014,stock_tipo,S,12275.63922
P1|tetto110|ind|T2,2012,2,2014,stock_tipo,N,2432.128787
P1|tetto110|ind|T2,2012,2,2014,stock_tipo,R,16452.43494
P1|tetto110|ind|T2,2012,2,2014,aggregati,produzione_tot,29709.99789
P1|tetto110|ind|T2,2012,2,2014,aggregati,consumo_tot,11394.85484
P1|tetto110|ind|T2,2012,2,2014,aggregati,investimento_tot,2593.182461
P1|tetto110|ind|T2,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|ind|T2,2012,2,2014,aggregati,scorte_tot,2527.380429
P1|tetto110|ind|T2,2012,3,2015,investimento_tipo,E,1089.515568
P1|tetto110|ind|T2,2012,3,2015,investimento_tipo,S,461.451
P1|tetto110|ind|T2,2012,3,2015,investimento_tipo,N,610.2018924
P1|tetto110|ind|T2,2012,3,2015,investimento_tipo,R,432.014
P1|tetto110|ind|T2,2012,3,2015,stock_tipo,E,6483.316885
P1|tetto110|ind|T2,2012,3,2015,stock_tipo,S,12351.89556
P1|tetto110|ind|T2,2012,3,2015,stock_tipo,N,2452.726077
P1|tetto110|ind|T2,2012,3,2015,stock_tipo,R,16500.71762
P1|tetto110|ind|T2,2012,3,2015,aggregati,produzione_tot,29705.9382
P1|tetto110|ind|T2,2012,3,2015,aggregati,consumo_tot,11513.13658
P1|tetto110|ind|T2,2012,3,2015,aggregati,investimento_tot,2593.182461
P1|tetto110|ind|T2,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|ind|T2,2012,3,2015,aggregati,scorte_tot,2501.411475
P1|tetto110|ind|T2,2012,4,2016,investimento_tipo,E,1089.515568
P1|tetto110|ind|T2,2012,4,2016,investimento_tipo,S,461.451
P1|tetto110|ind|T2,2012,4,2016,investimento_tipo,N,610.2018924
P1|tetto110|ind|T2,2012,4,2016,investimento_tipo,R,432.014
P1|tetto110|ind|T2,2012,4,2016,stock_tipo,E,6673.625233
P1|tetto110|ind|T2,2012,4,2016,stock_tipo,S,12424.71865
P1|tetto110|ind|T2,2012,4,2016,stock_tipo,N,2470.577061
P1|tetto110|ind|T2,2012,4,2016,stock_tipo,R,16547.87416
P1|tetto110|ind|T2,2012,4,2016,aggregati,produzione_tot,29874.49476
P1|tetto110|ind|T2,2012,4,2016,aggregati,consumo_tot,11610.90215
P1|tetto110|ind|T2,2012,4,2016,aggregati,investimento_tot,2593.182461
P1|tetto110|ind|T2,2012,4,2016,aggregati,importazioni_tot,2739.947718
P1|tetto110|ind|T2,2012,4,2016,aggregati,scorte_tot,2502.839892
P1|tetto110|ind|T2,2012,5,2017,investimento_tipo,E,1089.515568
P1|tetto110|ind|T2,2012,5,2017,investimento_tipo,S,461.451
P1|tetto110|ind|T2,2012,5,2017,investimento_tipo,N,610.2018924
P1|tetto110|ind|T2,2012,5,2017,investimento_tipo,R,432.014
P1|tetto110|ind|T2,2012,5,2017,stock_tipo,E,6835.662754
P1|tetto110|ind|T2,2012,5,2017,stock_tipo,S,12494.31181
P1|tetto110|ind|T2,2012,5,2017,stock_tipo,N,2485.693666
P1|tetto110|ind|T2,2012,5,2017,stock_tipo,R,16593.93084
P1|tetto110|ind|T2,2012,5,2017,aggregati,produzione_tot,29907.28248
P1|tetto110|ind|T2,2012,5,2017,aggregati,consumo_tot,11730.48119
P1|tetto110|ind|T2,2012,5,2017,aggregati,investimento_tot,2593.182461
P1|tetto110|ind|T2,2012,5,2017,aggregati,importazioni_tot,2741.489795
P1|tetto110|ind|T2,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|ind|T3,2012,1,2013,investimento_tipo,E,1091.650261
P1|tetto110|ind|T3,2012,1,2013,investimento_tipo,S,408.8099035
P1|tetto110|ind|T3,2012,1,2013,investimento_tipo,N,604.3821092
P1|tetto110|ind|T3,2012,1,2013,investimento_tipo,R,593.5943973
P1|tetto110|ind|T3,2012,1,2013,stock_tipo,E,6008.108538
P1|tetto110|ind|T3,2012,1,2013,stock_tipo,S,12143.09033
P1|tetto110|ind|T3,2012,1,2013,stock_tipo,N,2407.496155
P1|tetto110|ind|T3,2012,1,2013,stock_tipo,R,16564.57965
P1|tetto110|ind|T3,2012,1,2013,aggregati,produzione_tot,29624.55499
P1|tetto110|ind|T3,2012,1,2013,aggregati,consumo_tot,11108.50661
P1|tetto110|ind|T3,2012,1,2013,aggregati,investimento_tot,2698.436671
P1|tetto110|ind|T3,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|ind|T3,2012,1,2013,aggregati,scorte_tot,2456.987706
P1|tetto110|ind|T3,2012,2,2014,investimento_tipo,E,1093.426554
P1|tetto110|ind|T3,2012,2,2014,investimento_tipo,S,408.8099035
P1|tetto110|ind|T3,2012,2,2014,investimento_tipo,N,606.5209995
P1|tetto110|ind|T3,2012,2,2014,investimento_tipo,R,593.5943973
P1|tetto110|ind|T3,2012,2,2014,stock_tipo,E,6273.453388
P1|tetto110|ind|T3,2012,2,2014,stock_tipo,S,12171.85309
P1|tetto110|ind|T3,2012,2,2014,stock_tipo,N,2427.618326
P1|tetto110|ind|T3,2012,2,2014,stock_tipo,R,16771.82709
P1|tetto110|ind|T3,2012,2,2014,aggregati,produzione_tot,29617.38539
P1|tetto110|ind|T3,2012,2,2014,aggregati,consumo_tot,11322.53156
P1|tetto110|ind|T3,2012,2,2014,aggregati,investimento_tot,2702.351854
P1|tetto110|ind|T3,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|ind|T3,2012,2,2014,aggregati,scorte_tot,2431.680003
P1|tetto110|ind|T3,2012,3,2015,investimento_tipo,E,1093.426554
P1|tetto110|ind|T3,2012,3,2015,investimento_tipo,S,408.8099034
P1|tetto110|ind|T3,2012,3,2015,investimento_tipo,N,606.5209995
P1|tetto110|ind|T3,2012,3,2015,investimento_tipo,R,593.5943973
P1|tetto110|ind|T3,2012,3,2015,stock_tipo,E,6498.588548
P1|tetto110|ind|T3,2012,3,2015,stock_tipo,S,12198.41769
P1|tetto110|ind|T3,2012,3,2015,stock_tipo,N,2446.668094
P1|tetto110|ind|T3,2012,3,2015,stock_tipo,R,16974.24076
P1|tetto110|ind|T3,2012,3,2015,aggregati,produzione_tot,29908.08166
P1|tetto110|ind|T3,2012,3,2015,aggregati,consumo_tot,11477.7643
P1|tetto110|ind|T3,2012,3,2015,aggregati,investimento_tot,2702.351854
P1|tetto110|ind|T3,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|ind|T3,2012,3,2015,aggregati,scorte_tot,2443.443352
P1|tetto110|ind|T3,2012,4,2016,investimento_tipo,E,1093.426554
P1|tetto110|ind|T3,2012,4,2016,investimento_tipo,S,408.8099035
P1|tetto110|ind|T3,2012,4,2016,investimento_tipo,N,606.5209995
P1|tetto110|ind|T3,2012,4,2016,investimento_tipo,R,593.5943973
P1|tetto110|ind|T3,2012,4,2016,stock_tipo,E,6689.945226
P1|tetto110|ind|T3,2012,4,2016,stock_tipo,S,12222.96074
P1|tetto110|ind|T3,2012,4,2016,stock_tipo,N,2463.57177
P1|tetto110|ind|T3,2012,4,2016,stock_tipo,R,17171.93339
P1|tetto110|ind|T3,2012,4,2016,aggregati,produzione_tot,29983.89566
P1|tetto110|ind|T3,2012,4,2016,aggregati,consumo_tot,11625.05575
P1|tetto110|ind|T3,2012,4,2016,aggregati,investimento_tot,2702.351854
P1|tetto110|ind|T3,2012,4,2016,aggregati,importazioni_tot,2739.947718
P1|tetto110|ind|T3,2012,4,2016,aggregati,scorte_tot,2401.277903
P1|tetto110|ind|T3,2012,5,2017,investimento_tipo,E,1093.426554
P1|tetto110|ind|T3,2012,5,2017,investimento_tipo,S,408.8099035
P1|tetto110|ind|T3,2012,5,2017,investimento_tipo,N,606.5209995
P1|tetto110|ind|T3,2012,5,2017,investimento_tipo,R,593.5943973
P1|tetto110|ind|T3,2012,5,2017,stock_tipo,E,6852.870963
P1|tetto110|ind|T3,2012,5,2017,stock_tipo,S,12245.64521
P1|tetto110|ind|T3,2012,5,2017,stock_tipo,N,2478.091304
P1|tetto110|ind|T3,2012,5,2017,stock_tipo,R,17365.01511
P1|tetto110|ind|T3,2012,5,2017,aggregati,produzione_tot,30219.32339
P1|tetto110|ind|T3,2012,5,2017,aggregati,consumo_tot,11715.14557
P1|tetto110|ind|T3,2012,5,2017,aggregati,investimento_tot,2702.351854
P1|tetto110|ind|T3,2012,5,2017,aggregati,importazioni_tot,2769.633806
P1|tetto110|ind|T3,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|nessuna|T1,2012,1,2013,investimento_tipo,E,729.4316036
P1|tetto110|nessuna|T1,2012,1,2013,investimento_tipo,S,95.4818937
P1|tetto110|nessuna|T1,2012,1,2013,investimento_tipo,N,227.0713141
P1|tetto110|nessuna|T1,2012,1,2013,investimento_tipo,R,817.8207366
P1|tetto110|nessuna|T1,2012,1,2013,stock_tipo,E,5645.889881
P1|tetto110|nessuna|T1,2012,1,2013,stock_tipo,S,11829.76232
P1|tetto110|nessuna|T1,2012,1,2013,stock_tipo,N,2030.18536
P1|tetto110|nessuna|T1,2012,1,2013,stock_tipo,R,16788.80599
P1|tetto110|nessuna|T1,2012,1,2013,aggregati,produzione_tot,29600.92832
P1|tetto110|nessuna|T1,2012,1,2013,aggregati,consumo_tot,11702.83331
P1|tetto110|nessuna|T1,2012,1,2013,aggregati,investimento_tot,1869.805548
P1|tetto110|nessuna|T1,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|nessuna|T1,2012,1,2013,aggregati,scorte_tot,2621.617408
P1|tetto110|nessuna|T1,2012,2,2014,investimento_tipo,E,1018.798356
P1|tetto110|nessuna|T1,2012,2,2014,investimento_tipo,S,160.7681645
P1|tetto110|nessuna|T1,2012,2,2014,investimento_tipo,N,199.7046253
P1|tetto110|nessuna|T1,2012,2,2014,investimento_tipo,R,1150.382629
P1|tetto110|nessuna|T1,2012,2,2014,stock_tipo,E,5888.950967
P1|tetto110|nessuna|T1,2012,2,2014,stock_tipo,S,11625.55055
P1|tetto110|nessuna|T1,2012,2,2014,stock_tipo,N,1761.984457
P1|tetto110|nessuna|T1,2012,2,2014,stock_tipo,R,17547.61188
P1|tetto110|nessuna|T1,2012,2,2014,aggregati,produzione_tot,29713.23095
P1|tetto110|nessuna|T1,2012,2,2014,aggregati,consumo_tot,11774.35112
P1|tetto110|nessuna|T1,2012,2,2014,aggregati,investimento_tot,2529.653774
P1|tetto110|nessuna|T1,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|nessuna|T1,2012,2,2014,aggregati,scorte_tot,2338.292401
P1|tetto110|nessuna|T1,2012,3,2015,investimento_tipo,E,1290.74955
P1|tetto110|nessuna|T1,2012,3,2015,investimento_tipo,S,126.1436707
P1|tetto110|nessuna|T1,2012,3,2015,investimento_tipo,N,390.8648031
P1|tetto110|nessuna|T1,2012,3,2015,investimento_tipo,R,729.7011885
P1|tetto110|nessuna|T1,2012,3,2015,stock_tipo,E,6343.917836
P1|tetto110|nessuna|T1,2012,3,2015,stock_tipo,S,11389.2313
P1|tetto110|nessuna|T1,2012,3,2015,stock_tipo,N,1758.9995
P1|tetto110|nessuna|T1,2012,3,2015,stock_tipo,R,17868.03818
P1|tetto110|nessuna|T1,2012,3,2015,aggregati,produzione_tot,30119.91741
P1|tetto110|nessuna|T1,2012,3,2015,aggregati,consumo_tot,11974.81323
P1|tetto110|nessuna|T1,2012,3,2015,aggregati,investimento_tot,2537.459212
P1|tetto110|nessuna|T1,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|nessuna|T1,2012,3,2015,aggregati,scorte_tot,2112.013001
P1|tetto110|nessuna|T1,2012,4,2016,investimento_tipo,E,1210.547106
P1|tetto110|nessuna|T1,2012,4,2016,investimento_tipo,S,379.4574784
P1|tetto110|nessuna|T1,2012,4,2016,investimento_tipo,N,497.1449573
P1|tetto110|nessuna|T1,2012,4,2016,investimento_tipo,R,283.4131332
P1|tetto110|nessuna|T1,2012,4,2016,stock_tipo,E,6648.491918
P1|tetto110|nessuna|T1,2012,4,2016,stock_tipo,S,11412.47508
P1|tetto110|nessuna|T1,2012,4,2016,stock_tipo,N,1846.018091
P1|tetto110|nessuna|T1,2012,4,2016,stock_tipo,R,17734.70291
P1|tetto110|nessuna|T1,2012,4,2016,aggregati,produzione_tot,30575.51401
P1|tetto110|nessuna|T1,2012,4,2016,aggregati,consumo_tot,12135.10635
P1|tetto110|nessuna|T1,2012,4,2016,aggregati,investimento_tot,2370.562675
P1|tetto110|nessuna|T1,2012,4,2016,aggregati,importazioni_tot,2739.947718
P1|tetto110|nessuna|T1,2012,4,2016,aggregati,scorte_tot,2169.05136
P1|tetto110|nessuna|T1,2012,5,2017,investimento_tipo,E,1017.208524
P1|tetto110|nessuna|T1,2012,5,2017,investimento_tipo,S,644.8911485
P1|tetto110|nessuna|T1,2012,5,2017,investimento_tipo,N,395.0808083
P1|tetto110|nessuna|T1,2012,5,2017,investimento_tipo,R,43.95073989
P1|tetto110|nessuna|T1,2012,5,2017,stock_tipo,E,6718.904135
P1|tetto110|nessuna|T1,2012,5,2017,stock_tipo,S,11688.5901
P1|tetto110|nessuna|T1,2012,5,2017,stock_tipo,N,1794.285767
P1|tetto110|nessuna|T1,2012,5,2017,stock_tipo,R,17365.01511
P1|tetto110|nessuna|T1,2012,5,2017,aggregati,produzione_tot,30998.7909
P1|tetto110|nessuna|T1,2012,5,2017,aggregati,consumo_tot,12428.5767
P1|tetto110|nessuna|T1,2012,5,2017,aggregati,investimento_tot,2101.131221
P1|tetto110|nessuna|T1,2012,5,2017,aggregati,importazioni_tot,2844.223018
P1|tetto110|nessuna|T1,2012,5,2017,aggregati,scorte_tot,2370.98633
P1|tetto110|nessuna|T2,2012,1,2013,investimento_tipo,E,972.04636
P1|tetto110|nessuna|T2,2012,1,2013,investimento_tipo,S,211.0671002
P1|tetto110|nessuna|T2,2012,1,2013,investimento_tipo,N,315.8835479
P1|tetto110|nessuna|T2,2012,1,2013,investimento_tipo,R,806.2286635
P1|tetto110|nessuna|T2,2012,1,2013,stock_tipo,E,5888.504638
P1|tetto110|nessuna|T2,2012,1,2013,stock_tipo,S,11945.34753
P1|tetto110|nessuna|T2,2012,1,2013,stock_tipo,N,2118.997594
P1|tetto110|nessuna|T2,2012,1,2013,stock_tipo,R,16777.21391
P1|tetto110|nessuna|T2,2012,1,2013,aggregati,produzione_tot,29911.11785
P1|tetto110|nessuna|T2,2012,1,2013,aggregati,consumo_tot,11350.62056
P1|tetto110|nessuna|T2,2012,1,2013,aggregati,investimento_tot,2305.225672
P1|tetto110|nessuna|T2,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|nessuna|T2,2012,1,2013,aggregati,scorte_tot,2641.639883
P1|tetto110|nessuna|T2,2012,2,2014,investimento_tipo,E,939.0671894
P1|tetto110|nessuna|T2,2012,2,2014,investimento_tipo,S,352.9336408
P1|tetto110|nessuna|T2,2012,2,2014,investimento_tipo,N,221.9243051
P1|tetto110|nessuna|T2,2012,2,2014,investimento_tipo,R,967.7824125
P1|tetto110|nessuna|T2,2012,2,2014,stock_tipo,E,6020.334146
P1|tetto110|nessuna|T2,2012,2,2014,stock_tipo,S,11924.84081
P1|tetto110|nessuna|T2,2012,2,2014,stock_tipo,N,1859.840743
P1|tetto110|nessuna|T2,2012,2,2014,stock_tipo,R,17353.68996
P1|tetto110|nessuna|T2,2012,2,2014,aggregati,produzione_tot,29962.69278
P1|tetto110|nessuna|T2,2012,2,2014,aggregati,consumo_tot,11493.62287
P1|tetto110|nessuna|T2,2012,2,2014,aggregati,investimento_tot,2481.707548
P1|tetto110|nessuna|T2,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|nessuna|T2,2012,2,2014,aggregati,scorte_tot,2777.101881
P1|tetto110|nessuna|T2,2012,3,2015,investimento_tipo,E,1482.903965
P1|tetto110|nessuna|T2,2012,3,2015,investimento_tipo,S,262.9125665
P1|tetto110|nessuna|T2,2012,3,2015,investimento_tipo,N,374.6610015
P1|tetto110|nessuna|T2,2012,3,2015,investimento_tipo,R,603.1442806
P1|tetto110|nessuna|T2,2012,3,2015,stock_tipo,E,6654.196701
P1|tetto110|nessuna|T2,2012,3,2015,stock_tipo,S,11803.49781
P1|tetto110|nessuna|T2,2012,3,2015,stock_tipo,N,1825.598164
P1|tetto110|nessuna|T2,2012,3,2015,stock_tipo,R,17552.08233
P1|tetto110|nessuna|T2,2012,3,2015,aggregati,produzione_tot,30330.651
P1|tetto110|nessuna|T2,2012,3,2015,aggregati,consumo_tot,11625.94811
P1|tetto110|nessuna|T2,2012,3,2015,aggregati,investimento_tot,2723.621814
P1|tetto110|nessuna|T2,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|nessuna|T2,2012,3,2015,aggregati,scorte_tot,2774.34876
P1|tetto110|nessuna|T2,2012,4,2016,investimento_tipo,E,1324.958563
P1|tetto110|nessuna|T2,2012,4,2016,investimento_tipo,S,983.6498615
P1|tetto110|nessuna|T2,2012,4,2016,investimento_tipo,N,581.5724456
